BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-14045,False,False,True,False,False,False,
16-14049,False,False,False,False,True,False,
16-14055,False,False,False,False,True,False,
16-14065,False,False,False,False,True,False,
16-14066,False,False,False,False,True,False,
16-14070,True,False,False,False,False,False,
16-14071,False,False,False,False,True,False,
16-14073,False,False,True,False,False,False,
16-14081,False,False,False,False,False,False,
16-14085,False,False,False,False,False,False,
16-14091,False,False,False,False,False,False,
16-14092,False,False,False,False,True,False,
16-14093,False,False,True,False,False,False,
16-14104,False,False,False,False,True,False,
16-1043,False,False,False,False,True,False,
16-14106,False,False,True,False,False,False,
16-14111,False,False,False,False,False,False,
16-14112,False,False,True,False,False,False,
16-14119,False,False,False,False,False,False,etablissement public de santé
16-14126,False,False,False,False,True,False,
16-14127,False,False,False,False,False,False,
16-14144,True,False,False,False,False,False,
16-14146,False,False,False,False,True,False,
16-14148,False,False,False,False,True,False,
16-14149,False,False,True,False,False,False,
16-14156,False,False,True,False,False,False,
16-14168,True,False,False,False,False,False,
16-14169,False,False,False,False,True,False,
16-14170,False,False,True,False,False,False,
16-14173,False,False,False,False,True,False,
16-14179,False,False,False,False,True,False,
16-14181,False,False,True,False,False,False,
16-14184,True,False,False,False,False,False,
16-14185,True,False,False,False,False,False,
16-14189,False,False,True,False,False,False,
16-14194,False,False,False,False,False,False,GIP
16-1001,False,False,True,False,False,False,
16-14200,False,False,False,False,False,False,"société anonyme d'économie mixte (organisme de droit privé, ayant la qualité de pouvoir adjudicateur soumis à l'Ordonnance no 2005-649 du 6 juin 2005)"
16-14215,False,False,False,False,False,False,
16-14222,False,False,False,False,False,False,SAEM
16-14237,False,False,True,False,False,False,
16-14240,False,False,False,False,True,False,
16-14245,False,False,True,False,False,False,
16-14246,False,False,False,False,True,False,
16-14247,True,False,False,False,False,False,
16-14251,False,False,False,False,True,False,
16-14255,False,False,False,False,True,False,
16-14263,False,False,False,True,False,False,
16-14266,False,False,True,False,False,False,
16-14269,False,False,False,False,False,False,
16-14274,False,False,True,False,False,False,
16-14277,False,False,True,False,False,False,
16-14279,False,False,True,False,False,False,
16-14280,False,False,True,False,False,False,
16-14282,False,False,True,False,False,False,
16-14288,False,False,True,False,False,False,
15-194477,False,False,True,False,False,False,
16-14297,False,False,False,True,False,False,
16-14298,False,False,False,False,True,False,
16-629,False,False,False,False,True,False,
16-14308,False,False,False,False,True,False,
16-14309,False,False,True,False,False,False,
16-14311,False,False,False,False,True,False,
16-14314,False,False,False,False,True,False,
16-14315,False,False,True,False,False,False,
16-14333,False,False,False,False,True,False,
16-14335,False,False,False,False,True,False,
16-14337,False,False,True,False,False,False,
16-14346,True,False,False,False,False,False,
16-14348,False,False,True,False,False,False,
16-14350,False,False,True,False,False,False,
16-14354,False,False,False,False,True,False,
16-14358,False,False,True,False,False,False,
16-14360,False,False,False,False,False,False,
16-14363,False,False,False,False,True,False,
16-14364,False,False,False,False,True,False,
16-14365,False,False,True,False,False,False,
16-14369,False,False,False,False,False,False,
16-14370,False,False,True,False,False,False,
16-14371,False,False,False,False,False,False,
16-14376,False,False,True,False,False,False,
16-14378,False,False,False,False,False,False,Agence nationale constituée sous la forme d'un GIP
16-14379,False,False,True,False,False,False,
16-14380,False,False,True,False,False,False,
16-14381,False,False,False,False,True,False,
16-14386,False,False,True,False,False,False,
16-14387,False,False,True,False,False,False,
16-14408,False,False,True,False,False,False,
16-14416,False,False,False,False,False,False,
16-14418,False,False,False,False,True,False,
16-14419,False,False,False,False,True,False,
16-14440,False,False,True,False,False,False,
16-14443,False,False,False,False,True,False,
16-14444,False,False,False,False,True,False,
16-14449,False,False,False,False,False,False,
16-14452,False,False,False,False,False,False,Association loi 1901
16-14453,False,False,False,False,False,False,
16-14457,False,False,True,False,False,False,
16-14458,False,False,False,False,False,False,Association
16-14463,False,False,False,False,True,False,
16-14466,False,False,False,False,True,False,
16-14471,False,False,False,False,True,False,
16-14472,False,False,False,False,True,False,
16-14473,False,False,False,False,True,False,
16-14474,False,False,False,False,True,False,
16-14483,False,False,True,False,False,False,
16-14491,False,False,False,False,True,False,
16-14497,False,False,False,False,True,False,
16-1450,False,False,True,False,False,False,
16-14502,False,False,False,True,False,False,
16-14503,False,False,False,False,True,False,
16-14504,False,False,False,False,True,False,
16-14507,False,False,True,False,False,False,
16-14511,False,False,False,False,True,False,
16-14517,False,False,False,False,True,False,
16-14521,False,False,True,False,False,False,
16-767,False,False,False,False,False,False,
16-14527,False,False,True,False,False,False,
16-14528,False,False,False,False,True,False,
16-14532,False,False,False,False,False,False,
16-1117,False,False,False,False,False,False,
16-14545,False,False,True,False,False,False,
16-14550,False,False,True,False,False,False,
16-14551,False,False,True,False,False,False,
16-14552,False,False,True,False,False,False,
16-14553,False,False,False,False,True,False,
16-14555,False,False,False,False,True,False,
16-14556,False,False,True,False,False,False,
16-14557,False,False,True,False,False,False,
16-14558,False,False,False,False,True,False,
16-14560,False,False,True,False,False,False,
16-14561,False,False,True,False,False,False,
16-14562,False,False,False,False,True,False,
16-14563,False,False,True,False,False,False,
16-14567,False,False,True,False,False,False,
15-194745,False,False,False,False,False,False,
16-14571,False,False,True,False,False,False,
16-14580,False,False,False,False,False,False,
16-14581,False,False,False,False,False,False,
16-14584,False,False,True,False,False,False,
16-14585,True,False,False,False,False,False,
16-14586,False,False,True,False,False,False,
15-194742,False,False,True,False,False,False,
16-14598,True,False,False,False,False,False,
16-14599,False,False,True,False,False,False,
16-14600,False,False,True,False,False,False,
16-14604,True,False,False,False,False,False,
16-14606,False,False,True,False,False,False,
16-14609,False,False,True,False,False,False,
16-14615,False,False,True,False,False,False,
16-14616,False,False,False,False,True,False,
16-434,True,False,False,False,False,False,
16-14618,False,False,True,False,False,False,
16-14623,False,False,False,False,False,False,Etablissement public scientifique et technologique
16-14632,False,False,False,False,True,False,
16-14633,False,False,False,False,True,False,
16-14634,False,False,False,False,True,False,
16-14635,False,False,True,False,False,False,
16-14638,False,False,True,False,False,False,
16-14639,False,False,False,False,False,False,"Etablissements publics de santé, Etablissements publics sociaux et médico-sociaux, Groupement de Coopération Sanitaire"
16-14642,False,False,True,False,False,False,
16-14652,False,False,True,False,False,False,
16-14656,False,False,True,False,False,False,
16-14662,False,False,True,False,False,False,
16-14664,False,False,True,False,False,False,
16-14671,True,False,False,False,False,False,
16-14672,False,False,True,False,False,False,
16-14673,False,False,True,False,False,False,
16-14674,False,False,False,False,True,False,
16-14677,False,False,True,False,False,False,
16-14678,False,False,True,False,False,False,
16-14680,False,False,True,False,False,False,
16-14681,False,False,False,False,True,False,
16-14682,False,False,True,False,False,False,
16-14683,False,False,True,False,False,False,
16-14684,False,False,False,False,False,False,
16-14685,True,False,False,False,False,False,
16-14689,False,False,False,False,True,False,
16-303,False,False,False,False,True,False,
16-14693,False,False,True,False,False,False,
16-14694,False,False,True,False,False,False,
16-14695,False,False,False,False,False,False,Etablissement public de santé
16-14701,False,False,False,False,True,False,
16-14703,False,False,True,False,False,False,
16-14704,False,False,True,False,False,False,
16-14706,False,False,False,False,False,False,Etablissement de santé
16-14708,False,False,False,False,True,False,
16-14710,False,False,True,False,False,False,
16-14712,False,False,False,False,True,False,
16-14714,False,False,False,False,False,False,autorité locale
16-14719,False,False,False,False,False,False,
16-14722,False,False,False,False,True,False,
16-14728,False,False,False,False,True,False,
16-14729,False,False,False,False,True,False,
16-14736,False,False,True,False,False,False,
16-14739,False,False,True,False,False,False,
16-14746,False,False,True,False,False,False,
16-14748,False,False,True,False,False,False,
16-14750,False,False,True,False,False,False,
16-14753,False,False,True,False,False,False,
16-14755,False,False,False,False,True,False,
16-14763,False,False,True,False,False,False,
16-14765,False,False,False,False,True,False,
16-911,False,False,True,False,False,False,
16-14772,False,False,True,False,False,False,
16-14773,False,False,False,False,False,False,
16-14778,False,False,True,False,False,False,
16-14779,False,False,False,False,False,False,
16-14782,False,False,True,False,False,False,
16-14787,False,False,True,False,False,False,
16-14788,False,False,False,False,False,False,
16-14790,True,False,False,False,False,False,
16-14792,False,False,True,False,False,False,
16-14793,False,False,False,False,True,False,
16-14795,False,False,True,False,False,False,
16-14796,True,False,False,False,False,False,
16-14797,False,False,False,False,True,False,
16-14798,False,False,False,False,False,False,Etablissement public de coopération intercommunale
16-14800,False,False,True,False,False,False,
16-14801,False,False,True,False,False,False,
16-14803,False,False,True,False,False,False,
16-14809,False,False,True,False,False,False,
16-14810,False,False,False,False,True,False,
16-14818,False,False,False,False,False,False,
16-14823,False,False,True,False,False,False,
15-194526,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunal (EPCI)
16-14831,False,False,True,False,False,False,
16-14833,False,False,True,False,False,False,
16-14843,False,False,True,False,False,False,
16-14844,False,False,True,False,False,False,
16-14845,False,False,True,False,False,False,
16-14846,False,False,True,False,False,False,
16-14848,False,False,True,False,False,False,
16-14851,False,False,True,False,False,False,
16-14860,False,False,True,False,False,False,
16-14862,False,False,True,False,False,False,
16-14865,False,False,False,False,True,False,
16-14870,True,False,False,False,False,False,
16-14871,True,False,False,False,False,False,
16-14873,False,False,False,False,True,False,
16-14874,False,False,True,False,False,False,
16-14877,True,False,False,False,False,False,
16-14879,False,True,False,False,False,False,
16-14888,True,False,False,False,False,False,
16-14891,True,False,False,False,False,False,
16-14894,False,False,True,False,False,False,
16-14895,False,False,True,False,False,False,
16-14900,False,False,False,False,False,False,
16-14913,False,False,False,False,True,False,
16-14920,False,False,False,False,False,False,
16-14926,False,False,False,True,False,False,
16-14927,False,False,True,False,False,False,
16-14937,False,False,False,False,False,False,
16-14938,False,False,True,False,False,False,
16-14939,False,False,False,False,False,False,
16-14940,False,False,False,False,False,False,
16-14942,False,False,False,False,False,False,autre
16-14945,False,False,True,False,False,False,
16-14950,False,False,False,False,False,False,SA HLM
16-14952,False,False,True,False,False,False,
16-14953,False,True,False,False,False,False,
16-14957,False,False,True,False,False,False,
16-14960,False,False,True,False,False,False,
16-14967,False,False,False,False,True,False,
16-14970,False,False,False,False,False,False,
16-14979,False,False,True,False,False,False,
16-14982,False,False,True,False,False,False,
16-14991,False,True,False,False,False,False,
16-15003,False,False,True,False,False,False,
16-15004,False,False,False,False,False,False,
16-15007,False,False,True,False,False,False,
16-15008,False,False,False,False,True,False,
16-15009,False,False,False,False,False,False,
16-15010,False,False,False,False,False,False,établissement de santé
16-15011,True,False,False,False,False,False,
16-15015,False,False,True,False,False,False,
16-15017,False,True,False,False,False,False,
16-15018,False,False,True,False,False,False,
16-15019,False,False,False,False,True,False,
16-15021,False,False,True,False,False,False,
16-15022,False,False,True,False,False,False,
16-15029,False,False,False,True,False,False,
16-15030,False,False,False,True,False,False,
16-15031,False,False,False,True,False,False,
16-15033,False,False,True,False,False,False,
16-15035,False,False,False,False,False,False,
16-15037,False,False,False,False,True,False,
16-15038,False,False,False,False,False,False,
16-15061,False,False,False,False,False,False,Collectivité térritoriale à statut particulier
16-15067,False,False,False,False,True,False,
16-15074,False,False,False,False,True,False,
16-465,False,False,True,False,False,False,
16-15081,False,False,False,False,True,False,
16-15085,False,True,False,False,False,False,
16-15089,False,False,False,False,True,False,
16-15092,True,False,False,False,False,False,
16-15094,True,False,False,False,False,False,
16-15100,False,False,True,False,False,False,
16-15102,False,False,False,False,False,False,
16-15103,False,False,False,False,False,False,
16-15105,False,False,False,False,False,False,SAEM
16-15106,False,False,False,False,True,False,
16-15107,False,False,True,False,False,False,
16-15108,False,False,False,False,False,False,
16-15111,False,False,False,False,False,False,association foncière urbaine autorisée
16-15119,True,False,False,False,False,False,
16-15137,False,False,True,False,False,False,
16-15139,False,False,True,False,False,False,
16-15147,False,False,False,False,True,False,
16-15150,False,False,True,False,False,False,
16-15151,False,False,True,False,False,False,
16-15153,False,False,False,False,True,False,
16-15161,False,False,False,False,False,False,
16-15165,False,False,False,False,False,False,EPST
16-15167,False,False,False,False,False,False,
16-15168,False,False,False,False,False,False,
16-15170,True,False,False,False,False,False,
16-15172,False,False,True,False,False,False,
16-15174,False,False,False,False,True,False,
16-15176,False,False,False,False,False,False,
16-15179,False,False,True,False,False,False,
16-15181,False,False,False,False,False,False,EPS
16-15183,False,False,False,False,False,False,autre
16-15184,False,False,True,False,False,False,
16-15187,False,False,True,False,False,False,
16-15190,True,False,False,False,False,False,
16-15193,False,False,False,False,False,False,
16-15197,False,False,False,False,True,False,
16-15199,False,False,True,False,False,False,
16-15210,False,False,True,False,False,False,
16-15212,False,False,True,False,False,False,
16-15213,False,False,True,False,False,False,
16-15215,False,False,False,False,False,False,
16-15217,False,False,False,False,False,False,
